role,name,affiliation,address,trial_id,processed_name,first_name,gender,gender_probability,gender_sample_count,Rank,NCT Number,Title,Status,Study Results,Conditions,Interventions,First Posted,Locations,URL
Principal Investigator,"Hyosuk Chin, MD",McMaster University,,NCT04306003,hyosuk chin,hyosuk,male,0.57,14,261,NCT04306003,ERAS in Autologous Breast Reconstruction: A Pilot RCT,Recruiting,No Results Available,Breast Cancer,Other: ERAS pathway|Other: Standard Perioperative Care,"March 12, 2020","Juravinski Hospital, Hamilton, Ontario, Canada|St. Joseph's Healthcare, Hamilton, Ontario, Canada",https://ClinicalTrials.gov/show/NCT04306003
Principal Investigator,"Marko Simunovic, MD",Hamilton Health Sciences Corporation,,NCT04306003,marko simunovic,marko,male,0.99,32295,261,NCT04306003,ERAS in Autologous Breast Reconstruction: A Pilot RCT,Recruiting,No Results Available,Breast Cancer,Other: ERAS pathway|Other: Standard Perioperative Care,"March 12, 2020","Juravinski Hospital, Hamilton, Ontario, Canada|St. Joseph's Healthcare, Hamilton, Ontario, Canada",https://ClinicalTrials.gov/show/NCT04306003
Study Director,Novartis Pharmaceuticals,Novartis Pharmaceuticals,,NCT04251533,novartis pharmaceuticals,novartis,male,1.0,4,262,NCT04251533,Study Assessing the Efficacy and Safety of Alpelisib + Nab-paclitaxel in Subjects With Advanced TNBC Who Carry Either a PIK3CA Mutation or Have PTEN Loss Without PIK3CA Mutation,Recruiting,No Results Available,Triple Negative Breast Neoplasms,Drug: alpelisib|Drug: placebo|Drug: nab-paclitaxel,"February 5, 2020","Novartis Investigative Site, Nedlands, Western Australia, Australia|Novartis Investigative Site, Taipei, Taiwan",https://ClinicalTrials.gov/show/NCT04251533
Principal Investigator,"Michelle P Judge, PhD",University of Connecticut,,NCT04293874,michelle p judge,michelle,female,0.98,66334,265,NCT04293874,Adaptive Symptom Care Using Fish-Based Nutritional Directives Post Breast Cancer,Suspended,No Results Available,Fatigue|Depression|Pain|Sleep Disturbance|Stress|Survivorship|Breast Cancer|Dietary Habits,Behavioral: Personalized Meal Plan|Behavioral: Dietary Omega-3LC intervention,"March 3, 2020","Hartford HealthCare Cancer Institue, Hartford, Connecticut, United States",https://ClinicalTrials.gov/show/NCT04293874
Principal Investigator,"Michelle Coriddi, MD",Memorial Sloan Kettering Cancer Center,,NCT04241341,michelle coriddi,michelle,female,0.98,66334,279,NCT04241341,Does Immediate Lymphatic Reconstruction Decrease the Risk of Lymphedema After Axillary Lymph Node Dissection,Recruiting,No Results Available,Breast Cancer Lymphedema,Procedure: Axillary Lymph Node Dissection with Immediate Lymphatic Reconstruction|Procedure: Axillary Lymph Node Dissection without Immediate Lymphatic Reconstruction|Other: quality-of-life questionnaires|Other: measured by arm volume,"January 27, 2020","Memoral Sloan Kettering Basking Ridge (Consent Only), Basking Ridge, New Jersey, United States|Memoral Sloan Kettering Monmouth (Consent Only), Middletown, New Jersey, United States|Memorial Sloan Kettering Bergen (Consent Only), Montvale, New Jersey, United States|Memoral Sloan Kettering Westchester (Consent Only), Harrison, New York, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States|Memorial Sloan Kettering Nassau (Consent only), Uniondale, New York, United States",https://ClinicalTrials.gov/show/NCT04241341
Principal Investigator,"Gareth Evans, MD",Manchester University NHS Foundation Trust,,NCT04359420,gareth evans,gareth,male,0.99,5276,266,NCT04359420,What Are the Benefits and Harms of Risk Stratified Screening in the NHS Breast Screening Programme: Study Protocol,"Active, not recruiting",No Results Available,Breast Cancer,Other: BC-Predict|Other: NHS Breast Screening Programme,"April 24, 2020","Manchester University NHS Foundation Trust, Manchester, Greater Manchester, United Kingdom",https://ClinicalTrials.gov/show/NCT04359420
Principal Investigator,"Victoire BRILLAUD-MEFLAH, MD",Institut de Cancérologie de l'Ouest,,NCT04343820,victoire brillaud-meflah,victoire,female,0.93,1976,267,NCT04343820,Delayed Breast Reconstruction by Prepectoral Implant After Lipo-preparation (RM2prepec),Recruiting,No Results Available,Breast Cancer Female,Procedure: Breast reconstruction,"April 13, 2020","Institut de Cancérologie de l'Ouest René Gauducheau, Saint-Herblain, France",https://ClinicalTrials.gov/show/NCT04343820
Principal Investigator,Victoire BRILLAUD-MEFLAH,Institut de Cancerologie de l'Ouest,,NCT04329819,victoire brillaud-meflah,victoire,female,0.93,1976,285,NCT04329819,Satisfaction and QUality of Life After Breast REconstruction,Completed,No Results Available,Mammaplasty|Breast Neoplasm Female,,"April 1, 2020","Institut de Cancerologie de l'Ouest, Saint-Herblain, France",https://ClinicalTrials.gov/show/NCT04329819
Principal Investigator,Tufia C Haddad,Mayo Clinic,,NCT04294225,tufia c haddad,tufia,female,0.5,2,268,NCT04294225,Anastrozole and Letrozole After Surgery for the Treatment of Stage I-III Breast Cancer,Recruiting,No Results Available,Anatomic Stage I Breast Cancer AJCC v8|Anatomic Stage IA Breast Cancer AJCC v8|Anatomic Stage IB Breast Cancer AJCC v8|Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage IIA Breast Cancer AJCC v8|Anatomic Stage IIB Breast Cancer AJCC v8|Anatomic Stage III Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Anatomic Stage IIIB Breast Cancer AJCC v8|Anatomic Stage IIIC Breast Cancer AJCC v8|Early-Stage Breast Carcinoma|Invasive Breast Carcinoma|Prognostic Stage I Breast Cancer AJCC v8|Prognostic Stage IA Breast Cancer AJCC v8|Prognostic Stage IB Breast Cancer AJCC v8|Prognostic Stage II Breast Cancer AJCC v8|Prognostic Stage IIA Breast Cancer AJCC v8|Prognostic Stage IIB Breast Cancer AJCC v8|Prognostic Stage III Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8|Prognostic Stage IIIB Breast Cancer AJCC v8|Prognostic Stage IIIC Breast Cancer AJCC v8,Drug: Anastrozole|Drug: Letrozole,"March 4, 2020","Mayo Clinic, Rochester, Minnesota, United States",https://ClinicalTrials.gov/show/NCT04294225
Principal Investigator,Emmanuel M Gabriel,Mayo Clinic,,NCT04249167,emmanuel m gabriel,emmanuel,male,0.99,45589,269,NCT04249167,"Cryoablation, Atezolizumab/Nab-paclitaxel for Locally Advanced or Metastatic Triple Negative Breast Cancer",Recruiting,No Results Available,Anatomic Stage III Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Anatomic Stage IIIB Breast Cancer AJCC v8|Anatomic Stage IIIC Breast Cancer AJCC v8|Anatomic Stage IV Breast Cancer AJCC v8|Locally Advanced Breast Carcinoma|Metastatic Triple-Negative Breast Carcinoma|Prognostic Stage III Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8|Prognostic Stage IIIB Breast Cancer AJCC v8|Prognostic Stage IIIC Breast Cancer AJCC v8|Prognostic Stage IV Breast Cancer AJCC v8,Drug: Atezolizumab|Procedure: Cryosurgery|Drug: Nab-paclitaxel,"January 30, 2020","Mayo Clinic in Florida, Jacksonville, Florida, United States",https://ClinicalTrials.gov/show/NCT04249167
Study Director,"Ariane SULTAN, PR","University Hospital, Montpellier",,NCT04357652,ariane sultan,ariane,female,0.97,5286,270,NCT04357652,Contraception and Cervical and Breast Cancer Screening in Obese Versus Non-obese Women,Not yet recruiting,No Results Available,Obesity,,"April 22, 2020","Uhmontpellier, Montpellier, France",https://ClinicalTrials.gov/show/NCT04357652
Principal Investigator,Nusayba Bagegni,Duke University - Duke Cancer Institute LAO,,NCT04345913,nusayba bagegni,nusayba,female,0.5,2,271,NCT04345913,Testing the Addition of Copanlisib to Eribulin for the Treatment of Advanced-Stage Triple Negative Breast Cancer,Not yet recruiting,No Results Available,Anatomic Stage III Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Anatomic Stage IIIB Breast Cancer AJCC v8|Anatomic Stage IIIC Breast Cancer AJCC v8|Anatomic Stage IV Breast Cancer AJCC v8|Metastatic Breast Carcinoma|Prognostic Stage III Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8|Prognostic Stage IIIB Breast Cancer AJCC v8|Prognostic Stage IIIC Breast Cancer AJCC v8|Prognostic Stage IV Breast Cancer AJCC v8|Triple-Negative Breast Carcinoma|Unresectable Breast Carcinoma,Drug: Copanlisib Hydrochloride|Drug: Eribulin Mesylate,"April 15, 2020",,https://ClinicalTrials.gov/show/NCT04345913
Principal Investigator,"Faisal Shamim, FCPS",Aga Khan University,,NCT04343807,faisal shamim,faisal,male,0.98,12681,272,NCT04343807,Ultrasound Guided PECS Block for Reducing Opioid Consumption and Improving Patient Satisfaction Through Adequate Pain Control Following Breast Cancer Surgery.,Not yet recruiting,No Results Available,"Breast Neoplasm Female|Pain, Postoperative|Pain|Analgesia|Anaesthesia|Breast Cancer",Procedure: PECS Block|Other: Control Group,"April 13, 2020",,https://ClinicalTrials.gov/show/NCT04343807
Study Director,WEN-HSUAN HOU,Taipei Medical University,,NCT04378816,wen-hsuan hou,wen-hsuan,female,0.5,2,273,NCT04378816,A Patient-centered Continuous and Interdisciplinary Shared Decision Making Approach for Breast Cancer Rehabilitation,Recruiting,No Results Available,Shared Decision Making|Self-Efficacy for Decision Making,Other: Shared decision making support tool,"May 7, 2020","Taipei Medical University Hospital, Taipei, Taiwan",https://ClinicalTrials.gov/show/NCT04378816
Principal Investigator,"Susan Dent, MD",Duke University,,NCT04330625,susan dent,susan,female,0.98,32184,303,NCT04330625,Glucagon Receptor Inhibition to Enable Breast Cancer Patients to Benefit From PI3K Inhibitor Therapy (REMD-477),Not yet recruiting,No Results Available,Hyperglycemia Drug Induced,Biological: REMD-477,"April 1, 2020",,https://ClinicalTrials.gov/show/NCT04330625
Principal Investigator,"Ilkka Heinonen, PhD",staff,,NCT04416087,ilkka heinonen,ilkka,male,1.0,597,277,NCT04416087,Exercise and Tumor Blood Flow in Breast Cancer Patients,Recruiting,No Results Available,"Cancer, Breast",Other: Exercise,"June 4, 2020","Turku PET Centre, Turku, Finland",https://ClinicalTrials.gov/show/NCT04416087
Principal Investigator,"Aditya Bardia, MD, MPH",Massachusetts General Hospital,,NCT04230109,aditya bardia,aditya,male,0.98,3231,278,NCT04230109,Sacituzumab Govitecan In TNBC,Not yet recruiting,No Results Available,Invasive Breast Cancer|Triple Negative Breast Cancer|ER-Negative Breast Cancer|PR-Negative Breast Cancer|HER2-negative Breast Cancer,Drug: Sacituzumab Govitecan,"January 18, 2020","Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States|Dana Farber Cancer Institute, Boston, Massachusetts, United States|Massachusetts General Hospital, Boston, Massachusetts, United States|Massachusetts General Hospital - North Shore Cancer Center, Danvers, Massachusetts, United States|Massachusetts General Hospital at Newton-Wellesley Hospital, Newton, Massachusetts, United States",https://ClinicalTrials.gov/show/NCT04230109
Study Director,"Vivian Li, MD",BeiGene,,NCT04276493,vivian li,vivian,female,0.92,11853,280,NCT04276493,Anti-HER2 Bispecific Antibody ZW25 Activity in Combination With Chemotherapy With/Without Tislelizumab,Recruiting,No Results Available,Breast Cancer|Gastric Cancer|Gastroesophageal Junction Cancer,Biological: ZW25|Drug: Docetaxel|Biological: Tislelizumab|Drug: Capecitabine|Drug: Oxaliplatin,"February 19, 2020","National Cancer Center, Goyang-si, Korea, Republic of|Seoul National University Bundang Hospital, Seongnam-si, Korea, Republic of|Seoul National University Hospital, Seoul, Korea, Republic of|Severance Hospital, Yonsei University, Seoul, Korea, Republic of|Asan Medical Center, Seoul, Korea, Republic of|Gangnam Severance Hospital, Yonsei University, Seoul, Korea, Republic of|Samsung Medical Center, Seoul, Korea, Republic of|Seoul Saint Mary's Hospital, Seoul, Korea, Republic of|Chang Gung Memorial Hospital, Kaohsiung, Kaohsiung, Taiwan|China Medical University Hospital, Taichung, Taiwan|National Cheng Kung University Hospital, Tainan, Taiwan|National Taiwan University Hospital, Taipei, Taiwan",https://ClinicalTrials.gov/show/NCT04276493
Principal Investigator,Janice Kiecolt-Glaser,Ohio State Comprehensive Cancer Center,,NCT04247763,janice kiecolt-glaser,janice,female,0.98,6277,283,NCT04247763,"Fast Food, Fatigue, and Inflammation",Completed,No Results Available,Breast Cancer,Other: Saturated Fat Meal|Other: Oleic Sunflower Oil Meal,"January 30, 2020","Ohio State University Comprehensive Cancer Center, Columbus, Ohio, United States",https://ClinicalTrials.gov/show/NCT04247763
Principal Investigator,"Lisa Cadmus-Bertram, Ph.D.","University of Wisconsin, Madison",,NCT04262180,lisa cadmus-bertram,lisa,female,0.98,102796,377,NCT04262180,Physical Activity Promotion for Breast and Endometrial Cancer Survivors,Not yet recruiting,No Results Available,Physical Activity|Breast Cancer Survivors|Endometrial Cancer Survivors,Other: Base intervention-Fitbit with EHR integration|Other: Coaching Calls|Other: Online Gym,"February 10, 2020","Department of Preventative Medicine, Northwestern University, Chicago, Illinois, United States|Department of Kinesiology, University of Wisconsin, Madison, Wisconsin, United States",https://ClinicalTrials.gov/show/NCT04262180
Principal Investigator,"Siobhan Phillips, Ph.D., MPH","Northwestern University, Chicago",,NCT04262180,siobhan phillips,siobhan,female,0.97,1398,377,NCT04262180,Physical Activity Promotion for Breast and Endometrial Cancer Survivors,Not yet recruiting,No Results Available,Physical Activity|Breast Cancer Survivors|Endometrial Cancer Survivors,Other: Base intervention-Fitbit with EHR integration|Other: Coaching Calls|Other: Online Gym,"February 10, 2020","Department of Preventative Medicine, Northwestern University, Chicago, Illinois, United States|Department of Kinesiology, University of Wisconsin, Madison, Wisconsin, United States",https://ClinicalTrials.gov/show/NCT04262180
Principal Investigator,"Daniel Cagney, MD",Dana-Farber Cancer Institute,,NCT04368702,daniel cagney,daniel,male,0.99,317409,291,NCT04368702,CONFIRM: Magnetic Resonance Guided Radiation Therapy,Not yet recruiting,No Results Available,Gastric Cancer|Invasive Breast Cancer|in Situ Breast Cancer,Radiation: Viewray MRIdian® Linac,"April 30, 2020","Brigham & Women's Hospital, Boston, Massachusetts, United States|Dana Farber Cancer Institute, Boston, Massachusetts, United States",https://ClinicalTrials.gov/show/NCT04368702
Principal Investigator,"Marta Vaz Batista, MD",MedSIR,,NCT04420598,marta vaz batista,marta,female,0.98,184145,292,NCT04420598,"DS-8201a for trEatment of aBc, BRain Mets, And Her2[+] Disease","Active, not recruiting",No Results Available,Advanced Breast Cancer|HER2-positive Breast Cancer|Brain Metastases|Leptomeningeal Metastasis,Drug: Trastuzumab deruxtecan,"June 9, 2020","Champalimaud Center for the Unknown, Lisbon, Portugal|Hospital da Luz, Lisbon, Portugal|Hospital Fernando Fonseca, Lisbon, Portugal|Hospital Santa Maria-Centro Hospitalario Lisboa Norte, Lisbon, Portugal|Instituto Português de Oncologia do Porto Francisco Gentil, EPE (IPO Porto), Porto, Portugal|Institut Català d'Oncologica ICO Badalona, Badalona, Spain|Hospital del Mar, Barcelona, Spain|Institut Oncologic Baselga-Hospital Quiron Salud Barcelona, Barcelona, Spain|Hospital San Pedro de Alcantara, Cáceres, Spain|Institut Catala d'Oncologia ICO Hospitalet, L'Hospitalet De Llobregat, Spain|Hospital Universitari Insular de Gran Canaria, Las Palmas De Gran Canaria, Spain|Hospital Clínico San Carlos, Madrid, Spain|Hospital Universitario 12 de Octubre, Madrid, Spain|Hospital Universitario Ramon y Cajal, Madrid, Spain|IOB- Complejo Hospitalario Ruber Juan Bravo, Madrid, Spain|MD Anderson Cancer Center, Madrid, Spain|Hospital Son Llatzer, Palma De Mallorca, Spain|Hospital Universitario Virgen del Rocio, Sevilla, Spain|Consorcio Hospital General de Valencia, Valencia, Spain|Hospital Clinico Universitario de Valencia, Valencia, Spain|Hospital Universitario Migue Servet, Zaragoza, Spain",https://ClinicalTrials.gov/show/NCT04420598
Principal Investigator,"Bong-Jin Hahm, M.D.,Ph.D.",Seoul National University Hospital,,NCT04364347,bong-jin hahm,bong-jin,male,0.75,4,293,NCT04364347,Chemotherapy-induced Circadian Rhythm Disruption,Recruiting,No Results Available,Breast Neoplasms,,"April 28, 2020","Seoul National University Hospital, Seoul, Jongno-gu, Korea, Republic of",https://ClinicalTrials.gov/show/NCT04364347
Principal Investigator,"Elodie Demblocque, MD",CH Beauvais,,NCT04270136,elodie demblocque,elodie,female,0.98,55903,294,NCT04270136,Feasibility of Total Mastectomy in Ambulatory Care,Not yet recruiting,No Results Available,Breast Cancer|Mastectomy|Ambulatory Care,Procedure: total mastectomy,"February 17, 2020","CHU Amiens, Amiens, France",https://ClinicalTrials.gov/show/NCT04270136
Principal Investigator,"Albine Mancaux, MD",CH Beauvais,,NCT04270136,albine mancaux,albine,female,0.88,107,294,NCT04270136,Feasibility of Total Mastectomy in Ambulatory Care,Not yet recruiting,No Results Available,Breast Cancer|Mastectomy|Ambulatory Care,Procedure: total mastectomy,"February 17, 2020","CHU Amiens, Amiens, France",https://ClinicalTrials.gov/show/NCT04270136
