role,name,affiliation,address,trial_id,processed_name,first_name
Principal Investigator,"MARIE REINE LOSSER, MD, PhD","Central Hospital, Nancy, France",,NCT04386395,marie reine losser,marie
Study Chair,Will Hahn,Fred Hutch,,NCT04431414,will hahn,will
Principal Investigator,"Denis MALVY, Pr","University Hospital, Bordeaux",,NCT04356495,denis malvy,denis
Study Director,"Xavier ANGLARET, Dr",Inserm 1219,,NCT04356495,xavier anglaret,xavier
Study Chair,"Laura RICHERT, Dr","University Hospital, Bordeaux",,NCT04356495,laura richert,laura
Study Director,"Michael J Dawson, MD","Leading BioSciences, Inc",,NCT04390217,michael j dawson,michael
Study Director,"Julián de la Torre Cisneros, MD",Hospital Universitario Reina Sofía,,NCT04357860,julián de la torre cisneros,julián
Study Director,"Sophie CAILLARD, MD, PhD",Service de Néphrologie et Transplantation,,NCT04360707,sophie caillard,sophie
Principal Investigator,"William W O'Neill, MD",Henry Ford Health System,,NCT04341441,william w o'neill,william
Study Director,"Dee Dee Wang, MD",Henry Ford Health System,,NCT04341441,dee dee wang,dee
Study Director,"Mehmet K Kanburoglu, M.D.","Head of Pediatrics and Neonatology, Associate Professor",,NCT04401540,mehmet k kanburoglu,mehmet
Principal Investigator,"Nadir Kharma, MD",Hamad Medical Corporation,,NCT04445246,nadir kharma,nadir
Principal Investigator,"Olivier Ziegler, PU-PH",CHRU of Nancy,,NCT04425213,olivier ziegler,olivier
Principal Investigator,"David Ho, M.D,",Columbia University Irving Medical Center,,NCT04342195,david ho,david
Principal Investigator,"Paolo Fiorina, MD, PhD",University of Milan,,NCT04365517,paolo fiorina,paolo
Principal Investigator,"Jenny Low, MBBS",SingHealth Investigational Medicine Unit,,NCT04429529,jenny low,jenny
Principal Investigator,"LaQuisa Hill, MD",Baylor College of Medicine,,NCT04345601,laquisa hill,laquisa
Study Director,El Mehdi Siaghy,"Research and Innovation Department, Nancy University Hospital",,NCT04373707,el mehdi siaghy,el
Principal Investigator,"Stéphane Zuily, MD, PhD",Nancy Academic Hospital,,NCT04373707,stéphane zuily,stéphane
Principal Investigator,"Camillo Ricordi, MD",University of Miami,,NCT04355728,camillo ricordi,camillo
Principal Investigator,"Lars Petter Bjørnsen, MD, PhD",NTNU/St. Olav's Hospital,,NCT04422691,lars petter bjørnsen,lars
Principal Investigator,"Dong Shang, M.D.",Wuhan Leishenshan (Thunder God Mountain) Hospital/The First Affiliated Hospital of Dalian Medical University,,NCT04310865,dong shang,dong
Principal Investigator,"Jiang-Rong Huang, M.D.",Yangtze University Health Science Center,,NCT04310865,jiang-rong huang,jiang-rong
Principal Investigator,"Xiao-Dong Li, M.D.",Hubei Hospital of Traditional Chinese Medicine,,NCT04310865,xiao-dong li,xiao-dong
Study Director,"Zhong Wang, M.D.",China Academy of Chinese Medical Sciences,,NCT04310865,zhong wang,zhong
Principal Investigator,"Veronique Michaud, PhD",Tabula Rasa HealthCare,,NCT04339634,veronique michaud,veronique
Principal Investigator,"Victoria Leavitt, PhD",Columbia University,,NCT04379661,victoria leavitt,victoria
Principal Investigator,"Yoojin Lee, M.D.",Keimyung University Dongsan Medical Center,,NCT04387279,yoojin lee,yoojin
Principal Investigator,"Silvio A. Ñamendys-Silva, MD, MSc",Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,,NCT04336345,silvio a. ñamendys-silva,silvio
Study Director,"Guillermo Dominguez-Cherit, MD",Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,,NCT04336345,guillermo dominguez-cherit,guillermo
Study Chair,"Eduardo Rivero-Sigarroa, MD",Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,,NCT04336345,eduardo rivero-sigarroa,eduardo
Study Chair,"Alexander Zarbock, MD","University Hospital Muenster, Dept. of Anesthesiology, Intensive Care Medicine and Pain Therapy",,NCT04406688,alexander zarbock,alexander
Principal Investigator,"Thea K Fischer, professor",Nordsjællands Hospital,,NCT04431310,thea k fischer,thea
Study Director,"Alexandra AUDEMARD-VERGER, MD-PhD",University Hospital of Tours,,NCT04364009,alexandra audemard-verger,alexandra
Principal Investigator,"Alma M Perez, MD",Centro de Investigación Farmacéutica Especializada de Occidente S.C.,,NCT04407507,alma m perez,alma
Principal Investigator,"Mila B Ortigoza, MD, PhD",NYU Langone Health,,NCT04364737,mila b ortigoza,mila
Principal Investigator,Didier Guillemot,Raymond Poincaré Hospital,,NCT04339881,didier guillemot,didier
Principal Investigator,Julie HELMS,CHU de Strasbourg,,NCT04385121,julie helms,julie
Study Director,"Quintus Ngumah, OD, PhD",PTC Therapeutics,,NCT04439071,quintus ngumah,quintus
Principal Investigator,"András Lovas, MD PhD",SZTE AITI,,NCT04360837,andrás lovas,andrás
Principal Investigator,"José M Morales-Asencio, PhD","University of Malaga; Malaga, Spain.",,NCT04400019,josé m morales-asencio,josé
Principal Investigator,"Ricardo Gómez-Huelgas, PhD",Hospital Regional Universitario de Málaga,,NCT04400019,ricardo gómez-huelgas,ricardo
Principal Investigator,"Juan C Morilla-Herrera, PhD",Distrito de Atención Primaria Málaga-Valle del Guadalhorce,,NCT04400019,juan c morilla-herrera,juan
Principal Investigator,"Maria Cronhjort, PhD","Karolinska Institutet, Department of Clinical Science and Education",,NCT04412304,maria cronhjort,maria
Principal Investigator,"Saira Burney, FRCP (Edin)",SIMS,,NCT04370015,saira burney,saira
Study Chair,"Marc S Sabatine, MD, MPH",TIMI Study Group,,NCT04409834,marc s sabatine,marc
Principal Investigator,"David A Morrow, MD, MPH",TIMI Study Group,,NCT04409834,david a morrow,david
Principal Investigator,"Gwenaelle Jacq, RN",CH Versailles,,NCT04402229,gwenaelle jacq,gwenaelle
Principal Investigator,"Frank H Lau, MD",LSUHSC-NO,,NCT04363840,frank h lau,frank
Study Director,"Moustapha DRAME, PHD",Unversity hospital of Martinique,,NCT04414319,moustapha drame,moustapha
Study Chair,Amato De Monte,"Presidio Ospedaliero Universitario ""Santa Maria della Misericordia"", Udine - Italy",,NCT04388514,amato de monte,amato
Principal Investigator,"Courtney Rowan, MD",Indiana University,,NCT04334876,courtney rowan,courtney
Principal Investigator,"Mohammad K Khan, MD, PhD",Emory University Hospital/Winship Cancer Institute,,NCT04433949,mohammad k khan,mohammad
Principal Investigator,"Arya Mani, MD",Yale University,,NCT04435015,arya mani,arya
Principal Investigator,"Peter L. Kristensen, MD, ph.D",Nordsjællands Hospital,,NCT04430608,peter l. kristensen,peter
Principal Investigator,"Andre Lopes, MD",Instituto Brasileiro de Controle do Cancer,,NCT04434261,andre lopes,andre
Principal Investigator,"David L Paterson, PhD",The University of Queensland,,NCT04377165,david l paterson,david
Study Chair,"XIAN SHEN, phd",The 2nd Affiliated Hospital of Wenzhou Medical University,,NCT04273763,xian shen,xian
Principal Investigator,"REYNES Jacques, PU PH",Montpellier Hospital,,NCT04337424,reynes jacques,reynes
Principal Investigator,"Ane Fisker, MD, PhD",Bandim Health Project,,NCT04445428,ane fisker,ane
Principal Investigator,"Nils-Olaf Hübner, Prof.Dr.",University Medicine Greifswald,,NCT04370119,nils-olaf hübner,nils-olaf
Principal Investigator,"Karsten Becker, Prof.Dr.",University Medicine Greifswald,,NCT04370119,karsten becker,karsten
Principal Investigator,"Yacine TANDJAOUI-LAMBIOTTE, MD",Assistance Publique - Hôpitaux de Paris,,NCT04355429,yacine tandjaoui-lambiotte,yacine
Principal Investigator,"Christophe PARIS, MD",CHU RENNES,,NCT04416308,christophe paris,christophe
Principal Investigator,"Eric Hachulla, MD,PhD","University Hospital, Lille",,NCT04353609,eric hachulla,eric
Principal Investigator,"Michael De Brucker, MD PHD",UZ Brussels,,NCT04391829,michael de brucker,michael
Principal Investigator,"Frauke Vanden Meerschaut, MD","University Hospital, Ghent",,NCT04396210,frauke vanden meerschaut,frauke
Study Director,"Robert Gordon, MD",CTI Clinical Trial & Consulting Services,,NCT04447404,robert gordon,robert
Principal Investigator,"Sant P Chawla, MD",Mission Community Hospital,,NCT04378244,sant p chawla,sant
Principal Investigator,"OSAMA KENTAB, M.D",Princess Nourah Bint Abdulrahman University,,NCT04388618,osama kentab,osama
Study Director,"AHMAD AALIBRAHIM, M.D",Princess Nourah Bint Abdulrahman University,,NCT04388618,ahmad aalibrahim,ahmad
Study Chair,"MARZOOQA ALENIZI, M.D",Princess Nourah Bint Abdulrahman University,,NCT04388618,marzooqa alenizi,marzooqa
Principal Investigator,"Anna Puigdellívol-Sánchez, Ph D",Consorci Sanitari de Terrassa,,NCT04367883,anna puigdellívol-sánchez,anna
Study Director,"Andrei Y Hancharou, Dr.","Director, the Institute of Biophysics and Cell Engineering of NAS of Belarus",,NCT04382547,andrei y hancharou,andrei
Study Director,"Eduard A Dotsenko, Dr., prof.","Head of the chair, Belarusian State Medical University",,NCT04382547,eduard a dotsenko,eduard
Principal Investigator,"Natalia G Antonevich, Dr.",Head of the Lab of Institute of Biophysics and Cell Engineering of NAS,,NCT04382547,natalia g antonevich,natalia
Principal Investigator,"Ingrid Oakley-Girvan, PhD",Medable Inc.,,NCT04363268,ingrid oakley-girvan,ingrid
Study Chair,"Peter Kelleher, MD PhD",Imperial College London,,NCT04444609,peter kelleher,peter
Study Director,Rubi Zomer,MGC Pharmaceuticals,,NCT04382040,rubi zomer,rubi
Principal Investigator,"Jeffrey L Carson, MD",Rutgers Biomedical Health Sciences,,NCT04336215,jeffrey l carson,jeffrey
Principal Investigator,"Reynold A Panettieri, MD",Rutgers Institute for Translational Medicine and Science,,NCT04336215,reynold a panettieri,reynold
Principal Investigator,Prof Nigel Curtis,Murdoch Children's Research Institute,,NCT04327206,nigel curtis,nigel
Principal Investigator,"Sabine Hazan, MD",ProgenaBiome,,NCT04334512,sabine hazan,sabine
Principal Investigator,"Paul G. Thomas, PhD",St. Jude Children's Research Hospital,,NCT04362995,paul g. thomas,paul
Principal Investigator,"Judith Breuer, MD","University College, London",,NCT04405934,judith breuer,judith
Principal Investigator,"Ruanne V. Barnabas, MBChB, DPhil",University of Washington,,NCT04328961,ruanne v. barnabas,ruanne
Principal Investigator,"Pere Clavé, MD, PhD",Hospital de Mataró,,NCT04346212,pere clavé,pere
Principal Investigator,"Apostolos Armaganidis, MD, PhD","National Kapodistrian University of Athens, Medical School",,NCT04339712,apostolos armaganidis,apostolos
Principal Investigator,Reinoud Cartuyvels,"Jessa Hospital, Hasselt, Belgium",,NCT04361448,reinoud cartuyvels,reinoud
Principal Investigator,"Francesco Sanguedolce, MD, PhD",Fundacio Puigvert,,NCT04409899,francesco sanguedolce,francesco
Principal Investigator,"Magdalena Sobieszczyk, MD, MPH",Columbia University Irving Medical Center,,NCT04367857,magdalena sobieszczyk,magdalena
Principal Investigator,"Savino Spadaro, MD",Intensive care unit,,NCT04343053,savino spadaro,savino
Principal Investigator,"Gianluca Campo, MD",Cardiology Unit,,NCT04343053,gianluca campo,gianluca
Principal Investigator,"Marco Contoli, MD",Pulmonology Unit,,NCT04343053,marco contoli,marco
Principal Investigator,"Mohamed El Darouti, Professor",Cairo University,,NCT04383717,mohamed el darouti,mohamed
Principal Investigator,"Bjorn Meijers, MD, PhD",UZ Leuven,,NCT04378686,bjorn meijers,bjorn
Principal Investigator,"Luis M Villela, MD",ISSSTESON,,NCT04356482,luis m villela,luis
Principal Investigator,"Ulf Teichgräber, Prof. Dr.","Department of Radiology, Jena University Hospital, Germany",,NCT04357938,ulf teichgräber,ulf
Principal Investigator,"Gilles MONTALESCOT, MD, PhD",Institut Cardiologie - Pitié Salpêtrière(APHP) / ACTION Study Group / Univ. Paris 6 (UPMC) - INSERM UMRS 1166,,NCT04329195,gilles montalescot,gilles
Study Chair,"Giovanni Martinelli, Prof.","Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori - IRST IRCCS , Meldola Italy",,NCT04363827,giovanni martinelli,giovanni
Study Chair,"Pierluigi Viale, Prof.",Univeristy of Bologna,,NCT04363827,pierluigi viale,pierluigi
Study Director,"Françoise LAZARINI, PhD",Institut Pasteur,,NCT04366934,françoise lazarini,françoise
Principal Investigator,"Stephane LEGRIEL, MD, PhD",Ictal Group,,NCT04320472,stephane legriel,stephane
Principal Investigator,"Clayton B Hess, MD, MPH",Emory University Hospital/Winship Cancer Institute,,NCT04366791,clayton b hess,clayton
Principal Investigator,"Mohammad K Khan, MD, PhD",Emory University Hospital/Winship Cancer Institute,,NCT04366791,mohammad k khan,mohammad
Principal Investigator,"John William McEvoy, MBBCh MHS","National University of Ireland, Galway, Ireland",,NCT04330300,john william mcevoy,john
Principal Investigator,"Cris Vilaplana, MD, PhD",Fundació Institut Germans Trias i Pujol,,NCT04378452,cris vilaplana,cris
Study Chair,"Siti Sabzah Mohd Hashim, MD MS",Hospital Sultanah Bahiyah,,NCT04384042,siti sabzah mohd hashim,siti
Study Chair,"Siti Sabzah Mohd Hashim, MD MS",Hospital Sultanah Bahiyah,,NCT04390165,siti sabzah mohd hashim,siti
Principal Investigator,"Simeon Metallidis, MD, PhD","Aristotle University of Thessaloniki, Medical School",,NCT04357366,simeon metallidis,simeon
Principal Investigator,"René-Marc FLIPO, MD,PhD","University Hospital, Lille",,NCT04351399,rené-marc flipo,rené-marc
Principal Investigator,Fabienne VENET,Hospices Civils de Lyon,,NCT04392401,fabienne venet,fabienne
Principal Investigator,Veronique Michaud,Tabula Rasa HealthCare,,NCT04432350,veronique michaud,veronique
Study Chair,"Jonathan C Javitt, MD, MPH","NeuroRx, Inc.",,NCT04311697,jonathan c javitt,jonathan
Principal Investigator,"Gokhan T Adas, Prof.Dr.",SBÜ Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi,,NCT04392778,gokhan t adas,gokhan
Principal Investigator,"Erdal Karaoz, Prof.Dr.",Istinye University,,NCT04392778,erdal karaoz,erdal
Study Chair,"Mai-Anh NAY, Dr",CHR Orléans,,NCT04363463,mai-anh nay,mai-anh
Study Director,"Kada KLOUCHE, MD PhD",UH Montpellier,,NCT04376905,kada klouche,kada
Principal Investigator,"Brian C Davis, MD","Staff Physician, GI Division",,NCT04357782,brian c davis,brian
Principal Investigator,"Jean-Guillaume Letarouilly, MD","University Hospital, Lille",,NCT04426279,jean-guillaume letarouilly,jean-guillaume
Principal Investigator,"José López Miranda, MD",Hospital Universitario Reina Sofía,,NCT04366908,josé lópez miranda,josé
Principal Investigator,"Antonios Papadopoulos, MD, PhD","National Kapodistrian University of Athens, Medical School",,NCT04414267,antonios papadopoulos,antonios
Principal Investigator,"Sabine Hazan, MD",ProgenaBiome,,NCT04359836,sabine hazan,sabine
Principal Investigator,"Irene Lie, PhD",Oslo University Hospital,,NCT04372056,irene lie,irene
Principal Investigator,"Alexander Supady, Dr., MPH",University Clinic Freiburg,,NCT04385771,alexander supady,alexander
Principal Investigator,"Maria Lucia Madariaga, MD",University of Chicago Biological Sciences Division Department of Surgery,,NCT04340050,maria lucia madariaga,maria
Principal Investigator,"Lorenzo Dagna, MD",Ospedale San Raffaele,,NCT04397497,lorenzo dagna,lorenzo
Principal Investigator,"Leonardo O Reis, MD, PhD","UroScience, University of Campinas",,NCT04369794,leonardo o reis,leonardo
Principal Investigator,"Isabelle LAFFONT, Professor","University Hospital, Montpellier",,NCT04384406,isabelle laffont,isabelle
Principal Investigator,"Anthony F Suffredini, M.D.",National Institutes of Health Clinical Center (CC),,NCT04401449,anthony f suffredini,anthony
Principal Investigator,"Justin L Grodin, MD, MPH",UT Southwestern Medical Center at Dallas,,NCT04435457,justin l grodin,justin
Study Chair,"Andreas R Luft, Prof",University of Zurich,,NCT04373109,andreas r luft,andreas
Principal Investigator,"Antoine MONSEL, MD, PhD",Hôpital Pitié-Salpêtrière - Assitance Publique - Hôpitaux de Paris,,NCT04333368,antoine monsel,antoine
Principal Investigator,"Osama Abou Arab, MD",CHU Amiens,,NCT04354558,osama abou arab,osama
Principal Investigator,"Stephanie Lheureux, M.D.",Princess Margaret Cancer Centre,,NCT04373005,stephanie lheureux,stephanie
Principal Investigator,"Matthew Sims, MD PhD",Beaumont Health,,NCT04365985,matthew sims,matthew
Study Chair,"Rubén Alvarado, PhD",University of Chile [Universidad de Chile],,NCT04352634,rubén alvarado,rubén
Principal Investigator,"Frédéric Balen, MD",University Hospital of Toulouse,,NCT04371328,frédéric balen,frédéric
Principal Investigator,"Ozden Ozyemisci Taskiran, Prof",Koc University School of Medicine,,NCT04435080,ozden ozyemisci taskiran,ozden
Study Chair,"Pedro de la Oliva, MD, PhD",Hospital Universitario La Paz,,NCT04353128,pedro de la oliva,pedro
Study Chair,Antonio J Carcas,Hospital Universitario La Paz,,NCT04353128,antonio j carcas,antonio
Study Chair,Irene García García,Hospital Universitario La Paz,,NCT04353128,irene garcía garcía,irene
Study Chair,Amelia Rodríguez Mariblanca,Hospital Universitario La Paz,,NCT04353128,amelia rodríguez mariblanca,amelia
Study Chair,Lucía Martínez de Soto,Hospital Universitario La Paz,,NCT04353128,lucía martínez de soto,lucía
