role,name,affiliation,address,trial_id,processed_name,first_name,gender,gender_probability,gender_sample_count,Rank,NCT Number,Title,Status,Study Results,Conditions,Interventions,First Posted,Locations,URL
Principal Investigator,"Sezen Karakus, MD",Wilmer Eye Institute at Johns Hopkins University,,NCT04374656,sezen karakus,sezen,female,0.93,2475,1596,NCT04374656,Prevalence of SARS-CoV-2 in Conjunctival Swab Samples Among Patients With Conjunctivitis During the COVID-19 Pandemic,Recruiting,No Results Available,"Conjunctivitis|SARS-CoV-2|COVID-19|Ocular Infection, Viral|Ocular Inflammation",,"May 5, 2020","Wilmer Eye Institute, Baltimore, Maryland, United States",https://ClinicalTrials.gov/show/NCT04374656
Principal Investigator,"Prakash Satwani, MD",Columbia University Irving Medical Center,,NCT04445402,prakash satwani,prakash,male,0.99,2377,1598,NCT04445402,Pediatrics HOT COVID-19 Database in NY Tristate,Recruiting,No Results Available,Pediatric Cancer|Immune System Disorder|COVID-19|Hemoglobinopathies,,"June 24, 2020","Connecticut Children's Hospital, Hartford, Connecticut, United States|Yale New Haven Children's Hospital, New Haven, Connecticut, United States|Hackensack Meridian Health, Hackensack, New Jersey, United States|Steven Halpern, Morristown, New Jersey, United States|Archana Sharma, New Brunswick, New Jersey, United States|Mount Sinai Beth Israel, Newark, New Jersey, United States|St. Joseph's Regional Medical Center, New Jersey, Paterson, New Jersey, United States|Montefiore Medical Center, Bronx, New York, United States|Maimondes Medical Center, Brooklyn, New York, United States|Mount Sinai, New York, New York, United States|NYU Langone Health, New York, New York, United States|Columbia University Irving Medical Center, New York, New York, United States|Stephen Roberts, New York, New York, United States|Weill Cornell Medicine, New York, New York, United States|Cohen Children's Northwell Health, Queens, New York, United States|Stony Brook University Hospital, Stony Brook, New York, United States|Westchester Medical Center, Valhalla, New York, United States",https://ClinicalTrials.gov/show/NCT04445402
Principal Investigator,"Lorusso, Prof. Dr.",Maastricht University Hospital,,NCT04366921,lorusso,lorusso,male,0.77,52,1599,NCT04366921,European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID-19 Patients in ECMO,Recruiting,No Results Available,"COVID|SARS-CoV-2|ARDS, Human|Refractory Hypoxemia|Cardiogenic Shock|Septic Shock|Extracorporeal Membrane Oxygenation",,"April 29, 2020","Universitätskliniken Innsbruck, Innsbruck, Austria|Landesklinikum Sankt Polten, St.Pölten, Austria|Medical University of Vienna, Vienna, Austria|Onze Lieve Vrouwziekenhuis Aalst, Aalst, Belgium|University Hospital, Antwerp, Antwerp, Belgium|Centre Hospitalier Universitaire Saint Pierre, Brussels, Belgium|Chirec, Brussels, Belgium|Erasme University Hospital, Brussel, Belgium|Universitair Ziekenhuis Brussel, Brussel, Belgium|Hôpital Civil Marie Curie de Charleroi, Charleroi, Belgium|University Hospital, Ghent, Ghent, Belgium|La Louvière Hopital, La Louvière, Belgium|Universitaire Ziekenhuizen Leuven, Leuven, Belgium|CHU de Liege, Liège, Belgium|Charles University, Czech Republic, Praha, Czechia|General University Hospital, Prague, Praha, Czechia|Copenhagen University Hospital at Herlev, Copenhagen, Denmark|University Hospital, Bordeaux, Bourdeaux, France|Hospices Civils de Lyon, Lyon, France|University Hospital, Montpellier, Montpellier, France|Henri Mondor University Hospital, Paris, France|Paris South University Hospitals, Paris, France|Pitié-Salpêtrière Hospital, Paris, France|Rennes University Hospital, Rennes, France|University Hospital, Aachen, Aachen, Germany|German Heart Center, Berlin, Germany|Universitätsklinikum Düsseldorf, Düsseldorf, Germany|Children's Medical Hospital, University of Essen, Essen, Germany, Essen, Germany|University Hospital, Essen, Essen, Germany|University Heart Center Freiburg - Bad Krozingen, Freiburg, Germany|Hannover Medical School, Hannover, Germany|Klinikum Kassel, Kassel, Germany|Universitätsklinikum Köln, Köln, Germany|Heart Center Leipzig - University Hospital, Leipzig, Germany|Klinikum Nürnberg, Nürnberg, Germany|University Hospital Regensburg, Regensburg, Germany|University Hospital Tuebingen, Tuebingen, Germany|University Hospital, Alexandroupolis, Alexandroupolis, Greece|Heim Pal Children's Hospital, Budapest, Hungary|ECMO Centers Israel, Jerusalem, Israel|San Giorgio Clinic, Alessandria, Italy|Ospedali Riuniti Ancona, Ancona, Italy|Papa Giovanni XXIII Hospital, Bergamo, Italy|St. Orsola Hospital, Bologna, Italy|Azienda Ospedaliera Spedali Civili di Brescia, Brescia, Italy|Ospedale Maurizio Bufalini, Cesena, Italy|Gaslini Children's Hospital, Genua, Italy|G. Pasquinucci Heart Hospital, Massa, Massa, Italy|Policlinico Hospital Milan, Milano, Italy|Niguarda Hospital, Milan, Italy|Ospedale San Donato, Milan, Italy|San Raffaele University Hospital, Italy, Milan, Italy|San Gerardo Hospital, Monza, Italy|IRCCS Policlinico S. Matteo, Pavia, Italy|GVM Care & Research, Puglia, Italy|Bambino Gesù Hospital and Research Institute, Roma, Italy|San Camillo Hospital, Rome, Roma, Italy|A.O.U. Città della Salute e della Scienza - Molinette Hospital, Turin, Italy|Mauriziano Umberto I Hospital, Turin, Italy|Ospedale S. Giovanni Bosco, Turin, Italy|University Hospital, Udine, Italy, Udine, Italy|Ospedale dell'Angelo, Venezia-Mestre, Venice, Italy|Ospedale San Bortolo di Vicenza, Vicenza, Italy|Vilnius University Hospital Santaros Klinikos, Vilnius, Lithuania|University of Groningen, Groningen, Netherlands|Leiden University Medical Center, Leiden, Netherlands|Maastricht University Medical Center, Maastricht, Netherlands|Erasmus Medical Center, Rotterdam, Netherlands|UMC Utrecht, Utrecht, Netherlands|Medical University of Warsaw, Warsaw, Poland|Hospital Sao Joao, Porto, Portugal|Chelyabinsk Regional Clinical Hospital, Chelyabinsk, Russian Federation|City Hospital No 41, Ekaterinburg, Russia, Ekaterinburg, Russian Federation|Kemerovo Regional Clinical Cardiological Center named after academician L.S. Barbarash, Kemerovo, Russian Federation|Krasnodar Regional Hospital no 1, Krasnodar, Russian Federation|City Clinical Hospital No. 67, Moscow, Russia, Moscow, Russian Federation|Novosibirsk City Hospital #2, Novosibirsk, Russian Federation|City Hospital No 40, Saint Petersburg, Russia, Saint Petersburg, Russian Federation|Hospital Sant Joan de Deu, Barcelona, Spain|Hospital Vall d'Hebron, Barcelona, Spain|Hospital Universitario Ramon y Cajal, Madrid, Spain|Hospital Miguel Servet, Zaragoza, Spain|Lund University Hospital, Lund, Sweden|Karolinska University Hospital, Stockholm, Sweden|University Hospital, Basel, Switzerland, Basel, Switzerland|University of Bern, Bern, Switzerland|University Hospital, Geneva, Geneva, Switzerland|University of Lausanne Hospitals, Lausanne, Switzerland|Cardiocentro Ticino, Lugano, Switzerland|Klinik Hirslanden, Zurich, Zürich, Switzerland|University of Zurich, Zürich, Switzerland|Royal Brompton & Harefield NHS Foundation Trust, Brompton, United Kingdom|Paediatric Intensive Care Glasgow, Glasgow, United Kingdom|Leicester Children's Hospital, Leicester, United Kingdom|Great Ormond Street Hospital for Children NHS Foundation Trust, London, United Kingdom|Guy's and St Thomas' NHS Foundation Trust, London, United Kingdom|Newcastle-upon-Tyne Hospitals NHS Trust, Newcastle Upon Tyne, United Kingdom",https://ClinicalTrials.gov/show/NCT04366921
Principal Investigator,"Bradley A Connor, MD",Dr. Bradley A. Connor,,NCT04352946,bradley a connor,bradley,male,0.99,5098,1604,NCT04352946,HEalth Care Worker pROphylaxis Against COVID-19: The HERO Trial,Not yet recruiting,No Results Available,Prophylaxis|COVID-19|Health Care Worker|Hydroxychloroquine,Drug: Hydroxychloroquine Pre-Exposure Prophylaxis|Drug: Placebo oral tablet,"April 20, 2020","The New York Center for Travel and Tropical Medicine, New York, New York, United States",https://ClinicalTrials.gov/show/NCT04352946
Principal Investigator,"Oscar Peñuelas, P.h.D",Fundación de Investigación del Hospital Universitario de Getafe,,NCT04379258,oscar peñuelas,oscar,male,0.99,69174,1608,NCT04379258,Analysis of Mortality of Critically Ill Patients With COVID-19,Not yet recruiting,No Results Available,"COVID-19|Critical Illness|Effectiveness|Outcome, Fatal",,"May 7, 2020",,https://ClinicalTrials.gov/show/NCT04379258
Principal Investigator,"Oscar Simonsson, MD, PhD",Uppsala University,,NCT04447833,oscar simonsson,oscar,male,0.99,69174,1718,NCT04447833,Mesenchymal Stromal Cell Therapy For The Treatment Of Acute Respiratory Distress Syndrome,Recruiting,No Results Available,"ARDS, Human|COVID",Drug: Mesenchymal Stromal Stem Cells - KI-MSC-PL-205,"June 25, 2020","Uppsala University Hospital, Uppsala, Sweden",https://ClinicalTrials.gov/show/NCT04447833
Principal Investigator,"Oscar Len, MD, PhD",Vall d'Hebron Hospital Universitari,,NCT04423289,oscar len,oscar,male,0.99,69174,1848,NCT04423289,Telematic Monitoring Through a Mobile Application of Patients With COVID-19,Completed,No Results Available,Face-to-face Reconsultation to Emergency Room,Other: Farmalarm,"June 9, 2020","Vall d'Hebron Hospital Universitari, Barcelona, Spain",https://ClinicalTrials.gov/show/NCT04423289
Principal Investigator,"Maxwell Weinmann, MD",Emory University,,NCT04369599,maxwell weinmann,maxwell,male,0.98,3503,1614,NCT04369599,Trans Thoracic Manipulation of Ventilation/Perfusion: the V/Q Vest for COVID-19,Enrolling by invitation,No Results Available,Acute Respiratory Distress Syndrome|COVID-19,Device: V/Q Vest,"April 30, 2020","Emory University Hospital, Atlanta, Georgia, United States",https://ClinicalTrials.gov/show/NCT04369599
Principal Investigator,"Zhou Qi, Doctor","Institute of zoology, Chinese Academy of Sciences",,NCT04331613,zhou qi,zhou,male,0.66,803,1618,NCT04331613,Safety and Efficacy of CAStem for Severe COVID-19 Associated With/Without ARDS,Recruiting,No Results Available,COVID-19|Acute Respiratory Distress Syndrome|Virus; Pneumonia|Acute Lung Injury,Biological: CAStem,"April 2, 2020","Beijing YouAn Hospital, Capital Medical University, Beijing, Beijing, China, China",https://ClinicalTrials.gov/show/NCT04331613
Principal Investigator,"Kirby P Mayer, PhD",University of Kentucky,,NCT04412330,kirby p mayer,kirby,male,0.68,523,1622,NCT04412330,Optimizing Outcomes With Physical Therapy Treatment for IndividuALs Surviving an ICU Admission for Covid-19,Recruiting,No Results Available,Covid-19|Critical Illness|Post Intensive Care Unit Syndrome|Muscle Weakness,Other: ICU Recovery + Physical Therapy,"June 2, 2020","University of Kentucky, Lexington, Kentucky, United States",https://ClinicalTrials.gov/show/NCT04412330
Principal Investigator,"Nina Weis, MD, PhD","Copenhagen University Hospital, Hvidovre",,NCT04351789,nina weis,nina,female,0.98,80011,1623,NCT04351789,Impact of a Minimal Psychoeducational Intervention on Anxiety Among Hospitalized COVID-19 Patients in Denmark,Not yet recruiting,No Results Available,COVID-19|Mental Health|Psychoeducation|Anxiety,Other: Psychoeducational intervention,"April 17, 2020",,https://ClinicalTrials.gov/show/NCT04351789
Principal Investigator,"Verena Sengpiel, MD, PhD","Sahlgrenska University Hospital, Sweden",,NCT04433364,verena sengpiel,verena,female,0.97,9158,1626,NCT04433364,COPE - COVID-19 in Pregnancy and Early Childhood,Recruiting,No Results Available,Sars-CoV2|Covid-19|Pregnancy Complications|Pregnancy Preterm|Pregnancy in Diabetic|Neonatal Infection,"Other: biological samples, questionnaires and interviews","June 16, 2020","Falu Hospital, Falun, Dalarna, Sweden|Halmstad lasarett, Halmstad, Halland, Sweden|Varbergs sjukhus, Varberg, Halland, Sweden|Helsingborgs lasarett, Helsingborg, Skåne, Sweden|Skåne Universitetssjukhus, Lund, Skåne, Sweden|Eskiltuna hospital, Eskilstuna, Södermanland, Sweden|Boras hospital, Boras, VGR, Sweden|Sahlgrenska Univeristy Hospital, Gothenburg, VGR, Sweden|Ryhovs sjukhus, Jönköping, Sweden|Kalmar Lasarett, Kalmar, Sweden|Karlstad lasarett, Karlstad, Sweden|Kristiandstad länssjukhus, Kristianstad, Sweden|Skaraborgs sjukhus Skövde, Skövde, Sweden|BB Stockholm, Stockholm, Sweden|Danderyd, Stockholm, Sweden|Karolinska University Hospital Solna, Stockholm, Sweden|Karolinska University Hospital- Huddinge, Stockholm, Sweden|Södersjukhuset, Stockholm, Sweden|Södertälje, Stockholm, Sweden|Sundsvall, Sundsvall, Sweden|Umeå University Hospital, Umeå, Sweden|Uppsala University Hospital, Uppsala, Sweden|Västerås, Västerås, Sweden|Ystad, Ystad, Sweden|Örebro University Hospital, Örebro, Sweden|Linköping University Hospital, Linköping, Östergötland, Sweden|Vrinnevisjukhuset, Norrköping, Östergötland, Sweden",https://ClinicalTrials.gov/show/NCT04433364
Principal Investigator,"Rahul Kashya, MBBS",Mayo Clinic,,NCT04323787,rahul kashya,rahul,male,0.99,9912,1630,NCT04323787,Viral Infection and Respiratory Illness Universal Study[VIRUS]: COVID-19 Registry,Recruiting,No Results Available,Coronavirus,Other: observational,"March 27, 2020","Mayo Clinic in Arizona, Scottsdale, Arizona, United States|Mayo Clinic in Florida, Jacksonville, Florida, United States|Society of Critical Care Medicine (150+ sites), Chicago, Illinois, United States|Rahul Kashyap, Rochester, Minnesota, United States",https://ClinicalTrials.gov/show/NCT04323787
Principal Investigator,"Arndt Rolfs, Prof.",Centogene AG Rostock,,NCT04357496,arndt rolfs,arndt,male,0.98,275,1632,NCT04357496,COVID-19 Epidemic Response Study,Not yet recruiting,No Results Available,Fever|Pneumonia|Cough,,"April 22, 2020",,https://ClinicalTrials.gov/show/NCT04357496
Principal Investigator,"Zachary M Holliday, MD",University of Missouri-Columbia,,NCT04402970,zachary m holliday,zachary,male,0.99,2836,1639,NCT04402970,Dornase Alfa for ARDS in Patients With SARS-CoV-2,Recruiting,No Results Available,SARS-CoV 2|ARDS,Drug: Dornase Alfa Inhalation Solution,"May 27, 2020","University of Missouri Hospital and Clinics, Columbia, Missouri, United States",https://ClinicalTrials.gov/show/NCT04402970
Study Director,"Adam Schrum, PhD",University of Missouri-Columbia,,NCT04402970,adam schrum,adam,male,0.98,116396,1639,NCT04402970,Dornase Alfa for ARDS in Patients With SARS-CoV-2,Recruiting,No Results Available,SARS-CoV 2|ARDS,Drug: Dornase Alfa Inhalation Solution,"May 27, 2020","University of Missouri Hospital and Clinics, Columbia, Missouri, United States",https://ClinicalTrials.gov/show/NCT04402970
Principal Investigator,"Adam Spivak, MD",University of Utah,,NCT04342169,adam spivak,adam,male,0.98,116396,1846,NCT04342169,University of Utah COVID-19 Hydrochloroquine Trial,Recruiting,No Results Available,Coronavirus Infection|Coronavirus|Infectious Disease,Drug: Hydroxychloroquine|Drug: Placebo oral tablet,"April 10, 2020","University of Utah, Salt Lake City, Utah, United States",https://ClinicalTrials.gov/show/NCT04342169
Principal Investigator,"Adam Nelson, MBBS, FRACP","Children's Hospital Medical Center, Cincinnati",,NCT04406064,adam nelson,adam,male,0.98,116396,2020,NCT04406064,Viral Specific T-cells for Treatment of COVID-19,Not yet recruiting,No Results Available,Viral Infection,Biological: Viral Specific T-cells (VSTs),"May 28, 2020","Cincinnati Children's Hospital Medical Center, Cincinnati, Ohio, United States",https://ClinicalTrials.gov/show/NCT04406064
Principal Investigator,Aziz Sheikh,University of Edinburgh,,NCT04382131,aziz sheikh,aziz,male,0.97,41366,1640,NCT04382131,Hypertonic Saline Nasal Irrigation and Gargling in Suspected or Confirmed COVID-19,Not yet recruiting,No Results Available,Upper Respiratory Tract Infections|Virus|COVID|Virus Shedding|Virus Diseases,Other: NaCl Solution,"May 11, 2020","NHS Lothian, Edinburgh, United Kingdom",https://ClinicalTrials.gov/show/NCT04382131
Principal Investigator,"Tracy F Chang, Ph.D.",Rutgers University,,NCT04414371,tracy f chang,tracy,female,0.92,13353,1642,NCT04414371,Tools for Wellbeing COVID-19 National Study of Undergraduate Students,Recruiting,No Results Available,Stress|Anxiety|Depression|Resilience|Wellbeing|Mood,Other: Yoga,"June 4, 2020","Rutgers University, New Brunswick, New Jersey, United States",https://ClinicalTrials.gov/show/NCT04414371
Study Chair,"Alfredo Secchi, M.D.","President Ethical Commitee, Hospital Eurnekian",,NCT04425863,alfredo secchi,alfredo,male,0.99,28805,1646,NCT04425863,IVERMECTIN Aspirin Dexametasone and Enoxaparin as Treatment of Covid 19,"Active, not recruiting",No Results Available,Severe Acute Respiratory Syndrome|Ventilation Pneumonitis,Drug: Ivermectin 5 MG/ML,"June 11, 2020","Hospital Eurnekian, Buenos Aires, Argentina",https://ClinicalTrials.gov/show/NCT04425863
Principal Investigator,"Alfredo Hernandez-Ruiz, MSc",Clinica Somer,,NCT04390152,alfredo hernandez-ruiz,alfredo,male,0.99,28805,1756,NCT04390152,Safety and Efficacy of Intravenous Wharton's Jelly Derived Mesenchymal Stem Cells in Acute Respiratory Distress Syndrome Due to COVID 19,Not yet recruiting,No Results Available,Acute Respiratory Distress Syndrome,"Drug: Wharton's jelly derived Mesenchymal stem cells.|Drug: Hydroxychloroquine, lopinavir/ritonavir or azithromycin and placebo (standard therapy)","May 15, 2020","Clinical Somer, Rionegro, Antioquia, Colombia",https://ClinicalTrials.gov/show/NCT04390152
